text	label
Ce dédain glacial était écrasant.	DirectSpeech
-- De mieux en mieux,	DirectSpeech
c'était une exécution complète. Et cette femme ?...	DirectSpeech
-- Quel dut être le courroux de votre père lorsque ensuite vous l'avez revu...	DirectSpeech
-- Oh ! je conçois l'horreur que ces profanations devaient vous causer.	DirectSpeech
-- Et puis l'isolement rend les chagrins plus douloureux encore...	DirectSpeech
-- Et vous n'aviez personne... personne à qui vous confier ?	DirectSpeech
-- En effet,	DirectSpeech
-- Ah ! ce n'est plus de la faiblesse, c'est de la cruauté !...	DirectSpeech
-- Sans doute Mme Roland fut ravie de cette union ?	DirectSpeech
-- Ravie ? Oui, monseigneur,	DirectSpeech
-- Mais dans quel but ?	DirectSpeech
-- Elle voulait se venger de moi en me vouant ainsi à un sort affreux.	DirectSpeech
-- Mais votre père...	DirectSpeech
-- Trompé par Mme Roland, il crut qu'en effet des discussions d'intérêt avaient seules fait manquer les projets de M. d'Harville.	DirectSpeech
-- Quelle horrible trame !... Mais cette raison mystérieuse ?	DirectSpeech
-- Le voilà bien tel que je l'ai toujours connu,	DirectSpeech
rempli de cœur, de dévouement, de délicatesse... Mais ne lui avez-vous jamais parlé de ces deux mariages rompus ?	DirectSpeech
-- Et M. d'Harville ne vous confia rien ?	DirectSpeech
Il faut pourtant que vous sachiez tout... sans cela... je vous paraîtrais trop méprisable... Eh bien !...	DirectSpeech
-- Malheureuse femme !	DirectSpeech
je comprends ... épileptique ! Ah ! c'est affreux !... -- Et ce n'est pas tout...,	DirectSpeech
Oh ! que cette nuit fatale... soit à jamais maudite !... Ma fille... ce pauvre petit ange a hérité de cette épouvantable maladie !...	DirectSpeech
-- Votre fille... aussi ? Comment ! sa pâleur... sa faiblesse ?	DirectSpeech
-- C'est cela... mon Dieu ! C'est cela, et les médecins pensent que le mal est incurable !... parce qu'il est héréditaire...	DirectSpeech
« Telle est la loi de ce pays,	DirectSpeech
« Encore une fois,	DirectSpeech
ces lois étranges forcent quelquefois à des rapprochements honteux, écrasants pour l'humanité...	DirectSpeech
« Ces liens sont sacrés... indissolubles ; c'est offenser les hommes et Dieu que de les briser.	DirectSpeech
« En vérité,	DirectSpeech
-- Oh ! que ça pue la misère et la mort ici !	DirectSpeech
-- Le fait est que ça ne sent pas le musc ! Quelles pratiques !	DirectSpeech
-- Que voulez-vous ?	DirectSpeech
-- Jérôme Morel ?	DirectSpeech
-- C'est moi...	DirectSpeech
-- Ouvrier lapidaire ?	DirectSpeech
-- C'est moi.	DirectSpeech
-- Bien sûr ?	DirectSpeech
-- Encore une fois, c'est moi... Vous m'impatientez... que voulez-vous ?... expliquez-vous ou sortez !	DirectSpeech
-- Que ça d'honnêteté ?... merci !... dis donc, Malicorne,	DirectSpeech
il n'y a pas gras... ici... c'est pas comme chez le vicomte de Saint-Remy ?	DirectSpeech
-- Je crois bien ; ça ne demande qu'à être serré [Note	DirectSpeech
avoir la pâtée.	DirectSpeech
-- Faut encore que le loup [Note	DirectSpeech
bon enfant ; ça lui coûtera plus que ça ne vaut... mais ça le regarde.	DirectSpeech
-- Tenez,	DirectSpeech
si vous n'étiez pas ivres comme vous en avez l'air, on se mettrait en colère... Sortez de chez moi à l'instant !	DirectSpeech
-- Ah ! ah ! il est fameux, le déjeté !	DirectSpeech
Dis donc, Malicorne, il a le toupet d'appeler ça un chez soi... un bouge où je ne voudrais pas mettre mon chien...	DirectSpeech
-- Mon Dieu ! mon Dieu !	DirectSpeech
appelle donc au secours... c'est peut-être des malfaiteurs... Prends garde à tes diamants...	DirectSpeech
-- Si vous ne sortez pas de chez moi, je crie à la garde,	DirectSpeech
-- S'il y a quelqu'un qui ait le droit de crier à la garde... c'est nous... entendez-vous, monsieur le déjeté ?	DirectSpeech
-- Vu que la garde doit nous prêter main-forte pour vous conduire si vous regimbez,	DirectSpeech
-- En prison... moi ?	DirectSpeech
-- Oui... à Clichy...	DirectSpeech
-- À Clichy ?	DirectSpeech
-- A-t-il la boule dure, celui-là !	DirectSpeech
-- À la prison pour dettes... aimez-vous mieux ça ?	DirectSpeech
-- Vous... vous... seriez... comment... le notaire... Ah ! mon Dieu !...	DirectSpeech
-- Nous sommes gardes du commerce pour vous pincer, si nous en étions capables... Y êtes-vous, pays ?	DirectSpeech
-- Morel... le billet du maître de Louise !... Nous sommes perdus !	DirectSpeech
-- Voilà le jugement,	DirectSpeech
Jugeant en dernier ressort, le tribunal condamne le sieur Jérôme Morel à payer au sieur Pierre Petit-Jean, négociant [Note	DirectSpeech
toutes voies de droit, et même par corps, la somme de treize cents francs avec l'intérêt à dater du jour du protêt, et le condamne en outre aux dépens.	DirectSpeech
« Fait et jugé à Paris, le 13 septembre 1838. »	DirectSpeech
-- Et Louise, alors ? Et Louise ?	DirectSpeech
où est-elle ? Elle est donc sortie de chez le notaire, puisqu'il me fait emprisonner ?... Louise... mon Dieu ! qu'est-elle devenue ?	DirectSpeech
-- Qui ça, Louise ?	DirectSpeech
-- Laisse-le donc,	DirectSpeech
est-ce que tu ne vois pas qu'il bat la breloque ? Allons, et il	DirectSpeech
par file à gauche... en avant, marche, décanillons ; j'ai besoin de prendre l'air, ça empoisonne ici.	DirectSpeech
-- Morel, n'y va pas. Défends-toi !	DirectSpeech
Tue-les, ces gueux-là. Oh ! es-tu poltron !... Tu te laisseras emmener ? Tu nous abandonneras ?	DirectSpeech
-- Faites comme chez vous, madame,	DirectSpeech
Mais si votre homme lève la main sur moi, je l'étourdis.	DirectSpeech
Louise a quitté la maison du notaire... j'irai en prison de bon cœur... Mais,	DirectSpeech
-- Une fois ! deux fois ! finirons-nous ?	DirectSpeech
ça nous embête, à la fin... Habillez-vous, et filons.	DirectSpeech
-- Mes bons messieurs, pardon de ce que je vous ai dit tout à l'heure !	DirectSpeech
-- La vieille tondue ?	DirectSpeech
-- Tiens ! c'est vrai, elle est tondue,	DirectSpeech
; moi, je croyais qu'elle avait un serre-tête blanc...	DirectSpeech
-- Mes enfants, jetez-vous aux genoux de ces bons messieurs,	DirectSpeech
; priez-les de ne pas emmener votre pauvre père... notre seul gagne-pain...	DirectSpeech
-- Ah çà ! mille tonnerres !... ça finira-t-il ?	DirectSpeech
Est-ce que vous croyez qu'on est à la noce ici ? Marchons, ou je vous empoigne.	DirectSpeech
Grâce ! Ne tuez pas notre père !...	DirectSpeech
-- Eh ! hue donc, les moutards !... Quel chien de métier, si on avait toujours affaire à des mendiants pareils !...	DirectSpeech
Maman, maman, je ne sais pas ce qu'elle a... Adèle... Elle est toute froide ! Elle me regarde toujours... et elle ne respire plus...	DirectSpeech
-- Ma sœur a l'air d'être morte ! Mon Dieu ! mon Dieu ! j'en ai peur !	DirectSpeech
-- Est-elle drôle, cette Mme Pipelet, avec ses remarques !	DirectSpeech
-- Ma foi, ma voisine, je trouve qu'elle a raison.	DirectSpeech
-- En quoi, mon voisin ?	DirectSpeech
-- Elle a dit : « Il faut que jeunesse se passe... vive l'amour ! Et allez donc ! »	DirectSpeech
-- Eh bien ?	DirectSpeech
-- C'est justement ma manière de voir...	DirectSpeech
-- Comment ?	DirectSpeech
-- Je voudrais passer ma jeunesse avec vous... pouvoir crier : « Vive l'amour ! » et aller où vous voudriez me conduire.	DirectSpeech
-- Je le crois bien... vous n'êtes pas difficile !	DirectSpeech
-- Où serait le mal ?... nous sommes voisins.	DirectSpeech
-- Si nous n'étions pas voisins, je ne sortirais pas avec vous comme ça...	DirectSpeech
-- Vous me dites donc d'espérer ?	DirectSpeech
-- D'espérer quoi ?	DirectSpeech
-- Que vous m'aimerez.	DirectSpeech
-- Je vous aime déjà.	DirectSpeech
-- Vraiment ?	DirectSpeech
Regardez donc... regardez donc cette grosse femme avec ses vieux souliers fourrés ; on dirait qu'elle est traînée par deux chats sans queue.	DirectSpeech
-- Je préfère vous regarder, ma voisine ; je suis si heureux de penser que vous m'aimez déjà.	DirectSpeech
-- Des économies, ma voisine ! Et vous gagnez ?...	DirectSpeech
-- Mais avec trente sous par jour, comment pouvez-vous vivre ?	DirectSpeech
-- Le compte n'est pas long... Voulez-vous que je vous le fasse, mon voisin ? Vous m'avez l'air d'un dépensier, ça vous servira d'exemple.	DirectSpeech
-- Voyons, ma voisine.	DirectSpeech
-- Mes trente sous par jour me font quarante-cinq francs par mois, n'est-ce pas ?	DirectSpeech
-- Oui.	DirectSpeech
-- Là-dessus j'ai douze francs de loyer et vingt-trois francs de nourriture.	DirectSpeech
-- Vingt-trois francs de nourriture !...	DirectSpeech
-- Mon Dieu, oui, tout autant ! Avouez que pour une mauviette comme moi... c'est énorme... par exemple, je ne me refuse rien.	DirectSpeech
-- Voyez-vous la petite gourmande...	DirectSpeech
-- Ah ! mais aussi là-dedans je compte la nourriture de mes oiseaux...	DirectSpeech
-- Il est certain que si vous vivez trois là-dessus, c'est moins exorbitant. Mais voyons le détail par jour... toujours pour mon instruction.	DirectSpeech
-- Et vous ne mangez jamais de viande ?	DirectSpeech
-- Voyons le plat...	DirectSpeech
je dépense pour quatre ou cinq sous d'huile par jour pour ma lampe... ça me fait environ quatre-vingts francs par an pour mon chauffage et mon éclairage.	DirectSpeech
-- De sorte que c'est au plus s'il vous reste cent francs pour votre entretien.	DirectSpeech
-- Oui, et c'est là-dessus que j'avais économisé mes trois francs dix sous.	DirectSpeech
-- Mais vos robes, vos chaussures, ce joli bonnet ?	DirectSpeech
-- Ah ! oui... ce bienheureux Temple... Eh bien ! vous trouvez là...	DirectSpeech
-- Avec votre petit air étourdi, savez-vous que vous avez beaucoup d'ordre et de raison, ma voisine ?	DirectSpeech
-- Dame ! quand on est toute seule au monde et qu'on ne veut avoir d'obligation à personne, faut bien s'arranger et faire son nid, comme on dit.	DirectSpeech
-- Et que sont devenues ces économies ?	DirectSpeech
-- Vous entendez bien, ma voisine, que, puisque les voilà à leur aise, ils vous les rembourseront.	DirectSpeech
-- C'est vrai, ça ne sera pas de refus... ça sera toujours un commencement pour acheter une garniture de cheminée... C'est mon rêve !	DirectSpeech
-- Et puis, enfin, il faut toujours songer un peu à l'avenir.	DirectSpeech
-- À l'avenir ?	DirectSpeech
-- Si vous tombiez malade, par exemple...	DirectSpeech
-- Moi... malade ?	DirectSpeech
-- Êtes-vous folle !... allez, ma voisine !	DirectSpeech
-- C'est votre faute aussi...	DirectSpeech
-- Ma faute ?	DirectSpeech
-- Oui, vous me dites des bêtises...	DirectSpeech
-- Parce que je vous dis que vous pourriez tomber malade ?	DirectSpeech
-- Malade, moi ?	DirectSpeech
-- Pourquoi pas ?	DirectSpeech
-- Est-ce que j'ai l'air de ça ?	DirectSpeech
-- Jamais je n'ai vu figure plus rose et plus fraîche.	DirectSpeech
-- Eh bien ! alors... pourquoi voulez-vous que je tombe malade ?	DirectSpeech
-- Comment ?	DirectSpeech
-- Ainsi, dit Rodolphe à la grisette, vous n'ambitionnez rien ?	DirectSpeech
-- Rien...	DirectSpeech
-- Absolument rien ?...	DirectSpeech
-- Et sauf cette garniture ?...	DirectSpeech
-- Je n'ambitionne rien... seulement depuis aujourd'hui.	DirectSpeech
-- Pourquoi cela ?	DirectSpeech
-- C'est déjà convenu, ma voisine ; vous soignerez mon linge, et je cirerai votre chambre... sans compter que vous m'éveillerez de bonne heure, en frappant à ma cloison.	DirectSpeech
-- Et vous croyez que ce sera tout ?	DirectSpeech
-- Qu'y a-t-il encore ?	DirectSpeech
-- C'est ça, l'été nous irons à la campagne.	DirectSpeech
-- Vous me charmez, ma voisine, en disposant ainsi de mes dimanches,	DirectSpeech
soyez tranquille, nous ferons de fameuses parties.	DirectSpeech
-- Très-bien.	DirectSpeech
-- Soyez tranquille, je vous réponds de ma réserve à l'égard des pois fulminants ; mais l'hiver, que ferons-nous ?	DirectSpeech
-- Mais c'est un gain tout clair, ma voisine. Seulement, si mes amis me rencontrent avec ma gentille petite amie sous le bras ?	DirectSpeech
-- Eh bien ! ils diront : « Il n'est pas malheureux, ce diable de Rodolphe ! »	DirectSpeech
-- Vous savez mon nom ?	DirectSpeech
-- Quand j'ai appris que la chambre voisine était déjà louée, j'ai demandé à qui.	DirectSpeech
-- Et mes amis diront : « Il est très-heureux, ce Rodolphe !... » Et ils m'envieront.	DirectSpeech
-- Tant mieux !	DirectSpeech
-- Ils me croiront heureux.	DirectSpeech
-- Tant mieux !... tant mieux !...	DirectSpeech
-- Et si je ne le suis pas autant que je le paraîtrai ?	DirectSpeech
-- Qu'est-ce que ça vous fait, pourvu qu'on le croie ?... Aux hommes, il ne leur en faut pas davantage.	DirectSpeech
-- Mais votre réputation ?	DirectSpeech
-- Mais, moi, je serai très-malheureux.	DirectSpeech
-- De quoi ?	DirectSpeech
-- C'est vrai, j'ai toujours eu du bonheur ; mais, à propos de M. Germain, où est-il donc maintenant ?	DirectSpeech
-- À Paris, je pense.	DirectSpeech
-- Vous ne le voyez plus ?	DirectSpeech
-- Depuis qu'il a quitté la maison, il n'est plus revenu chez moi.	DirectSpeech
-- Mais où demeure-t-il ? Que fait-il ?	DirectSpeech
-- Pourquoi ces questions-là, mon voisin ?	DirectSpeech
-- Parce que je suis jaloux de lui,	DirectSpeech
et que je voudrais...	DirectSpeech
-- Jaloux ! ! ! Et Rigolette de rire. Il n'y a pas de quoi, allez... Pauvre garçon !...	DirectSpeech
-- Mais...	DirectSpeech
-- N'en parlons plus, ma voisine. Diable ! vous gardez si bien les secrets des autres que je ne m'étonne plus que vous gardiez les vôtres.	DirectSpeech
-- Des secrets, moi ! Je voudrais bien en avoir, ça doit être très-amusant.	DirectSpeech
-- Comment ! Vous n'avez pas un petit secret de cœur ?	DirectSpeech
-- Un secret de cœur ?	DirectSpeech
-- Enfin... vous n'avez jamais aimé ?	DirectSpeech
-- Comment ! jamais aimé ?... Et M. Giraudeau ? Et M. Cabrion ? Et M. Germain ? Et vous donc ?...	DirectSpeech
-- Vous ne les avez pas aimés plus que moi ?... autrement que moi ?	DirectSpeech
-- Voyons, ma voisine, ne vous fâchez pas ; je vais vous parler... en vrai camarade...	DirectSpeech
-- Sans doute... Mais voyons, franchement, vous n'avez jamais eu d'amant ?	DirectSpeech
-- Des amants !... Ah ! bien oui ! Est-ce que j'ai le temps ?	DirectSpeech
-- Qu'est-ce que le temps fait à cela ?	DirectSpeech
-- Mais tous les amants ne sont pas infidèles, ne font pas pleurer leur maîtresse.	DirectSpeech
-- Votre liberté ?	DirectSpeech
-- Oui, je pourrais entrer comme première ouvrière chez la maîtresse couturière pour qui je travaille... j'aurais quatre cents francs, logée, nourrie...	DirectSpeech
-- Et vous n'acceptez pas ?	DirectSpeech
-- Et vous n'avez jamais songé à vous marier ?	DirectSpeech
-- Ainsi vous ne faites jamais de châteaux en Espagne, de rêves ?	DirectSpeech
-- Si... je rêve de ma garniture de cheminée... excepté ça... qu'est-ce que vous voulez que je désire ?	DirectSpeech
-- Mais si un parent vous avait laissé une petite fortune... douze cents francs de rentes, je suppose... à vous qui vivez avec cinq cents francs ?	DirectSpeech
-- Dame ! ça serait peut-être un bien, peut-être un mal.	DirectSpeech
-- Un mal ?	DirectSpeech
-- Ce matin,	DirectSpeech
Monsieur ! regardez mon père... regardez... qu'est-ce qu'il a donc ?	DirectSpeech
-- Mais, monsieur,	DirectSpeech
regardez donc mon père !	DirectSpeech
Mon père !... mon père !...	DirectSpeech
Je dois treize cents francs au notaire... le prix du sang de Louise... Il faut travailler, travailler, travailler ! Oh ! je payerai, je payerai, je payerai...	DirectSpeech
-- Mon Dieu, monsieur, mais ce n'est pas possible... cela ne peut pas durer !... Il n'est pas tout à fait fou, n'est-ce pas ?	DirectSpeech
Il va revenir à lui... ce n'est qu'un moment d'absence.	DirectSpeech
-- Morel !... Mon ami !	DirectSpeech
nous sommes là... Votre fille est auprès de vous, elle est innocente...	DirectSpeech
-- Treize cents francs !	DirectSpeech
-- Mon père...,	DirectSpeech
c'est moi, Louise !	DirectSpeech
-- Treize cents francs !...	DirectSpeech
-- Treize cents francs... ou sinon,	DirectSpeech
ou sinon... Louise est guillotinée...	DirectSpeech
-- Il est fou !	DirectSpeech
-- Allons, pauvre enfant, du courage !	DirectSpeech
-- Mais ma mère... ma grand'mère... mes sœurs... mes frères... que vont-ils devenir ?	DirectSpeech
les voilà privés de mon père et de moi... ils vont donc mourir de faim, de misère et de désespoir !	DirectSpeech
-- Loin de là, que la pensée contraire vous aide à les supporter.	DirectSpeech
-- Que voulez-vous dire, monsieur ?	DirectSpeech
-- Emportez avec vous la certitude que votre père, que vous et les vôtres vous serez vengés.	DirectSpeech
-- Vengés ?...	DirectSpeech
-- Oui !... Et je vous jure, moi,	DirectSpeech
-- Ah ! monsieur, que Dieu vous entende ! Ce n'est plus moi que je voudrais venger, c'est mon père insensé... c'est mon enfant mort en naissant...	DirectSpeech
-- Mes moments sont comptés, monsieur,	DirectSpeech
Je vous déclare à regret qu'il m'est impossible de laisser cet entretien se prolonger plus longtemps.	DirectSpeech
-- Cet entretien est terminé, monsieur,	DirectSpeech
Louise n'a plus rien à dire à son père... il n'a plus rien à entendre de sa fille... il est fou !	DirectSpeech
